image_id,property_id,property_address,property_price,property_url,image_url,image_order
3060,5936,Jasper Leijnsenstraat 23-3,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jasper-leijnsenstraat-23-3/43362144/,https://cloud.funda.nl/valentina_media/225/518/345.jpg?options=width=1440,4
1952,5699,Amerbos 177,295000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amerbos-177/43142917/,https://cloud.funda.nl/valentina_media/220/820/408.jpg?options=width=1440,4
377,5377,Terrasappartement (Bouwnr. 55),960000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-55/43053815/,https://cloud.funda.nl/valentina_media/224/815/952.jpg?options=width=1440,4
3065,5937,Van Breestraat 90-2,1400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-breestraat-90-2/43363182/,https://cloud.funda.nl/valentina_media/225/555/299.jpg?options=width=1440,4
1947,5698,Zacharias Jansestraat 25-3,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zacharias-jansestraat-25-3/43129820/,https://cloud.funda.nl/valentina_media/219/806/686.jpg?options=width=1440,4
3070,5938,Botterstraat 174,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-botterstraat-174/89739856/,https://cloud.funda.nl/valentina_media/225/632/604.jpg?options=width=1440,4
1942,5697,Haringpakkerssteeg 5-M,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-haringpakkerssteeg-5-m/43152118/,https://cloud.funda.nl/valentina_media/216/789/447.jpg?options=width=1440,4
3075,5939,Ilperveldstraat 18,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ilperveldstraat-18/43363855/,https://cloud.funda.nl/valentina_media/225/546/060.jpg?options=width=1440,4
1937,5696,Van Woustraat 22-3,745000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-woustraat-22-3/89515073/,https://cloud.funda.nl/valentina_media/216/711/535.jpg?options=width=1440,4
4748,6251,Willemsparkweg 17,4500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-willemsparkweg-17/43394201/,https://cloud.funda.nl/valentina_media/226/758/442.jpg?options=width=1440,4
3080,5940,Leerdamhof 328,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leerdamhof-328/43376402/,https://cloud.funda.nl/valentina_media/225/638/871.jpg?options=width=1440,4
1932,5695,Ariana Nozemanstraat 29,548000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-ariana-nozemanstraat-29/89729545/,https://cloud.funda.nl/valentina_media/225/988/271.jpg?options=width=1440,4
3085,5941,Wittgensteinlaan 294,549000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wittgensteinlaan-294/43364530/,https://cloud.funda.nl/valentina_media/225/569/255.jpg?options=width=1440,4
1927,5694,Ruysdaelkade 113-A2,585000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ruysdaelkade-113-a2/43794475/,https://cloud.funda.nl/valentina_media/200/183/494.jpg?options=width=1440,4
3090,5942,Remmerdenplein 58,290000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-remmerdenplein-58/43375111/,https://cloud.funda.nl/valentina_media/225/628/864.jpg?options=width=1440,4
1922,5693,Zeilstraat 24-2,1275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zeilstraat-24-2/43027507/,https://cloud.funda.nl/valentina_media/215/087/570.jpg?options=width=1440,4
372,5376,Onderdijkhof 142,560000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-onderdijkhof-142/43363161/,https://cloud.funda.nl/valentina_media/225/554/702.jpg?options=width=1440,4
3095,5943,Werfkade 127,595000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-werfkade-127/43360904/,https://cloud.funda.nl/valentina_media/225/431/227.jpg?options=width=1440,4
1917,5692,Victor Rutgersstraat 44,700000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-victor-rutgersstraat-44/43304013/,https://cloud.funda.nl/valentina_media/227/150/878.jpg?options=width=1440,4
46,5273,Ottho Heldringstraat 200-T,585000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ottho-heldringstraat-200-t/89794504/,https://cloud.funda.nl/listing-management/17c1eb72-ec29-4782-ae44-1474c7696819?options=width=1440,4
3100,5944,Bijlmerdreef 1449,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-bijlmerdreef-1449/89725051/,https://cloud.funda.nl/valentina_media/225/449/932.jpg?options=width=1440,4
1912,5691,Zuideinde 343,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-zuideinde-343/43360109/,https://cloud.funda.nl/valentina_media/225/439/566.jpg?options=width=1440,4
3105,5945,Groenendaalstraat 44-1,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-groenendaalstraat-44-1/43368640/,https://cloud.funda.nl/valentina_media/225/350/452.jpg?options=width=1440,4
1907,5690,Bloemstraat 190-III,635000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bloemstraat-190-iii/43438866/,https://cloud.funda.nl/valentina_media/188/263/888.jpg?options=width=1440,4
4754,6252,Kadoelenweg 342,1247000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-kadoelenweg-342/43394394/,https://cloud.funda.nl/valentina_media/226/762/069.jpg?options=width=1440,4
3110,5946,IJdoornlaan 1489-B,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ijdoornlaan-1489-b/43361461/,https://cloud.funda.nl/valentina_media/225/448/126.jpg?options=width=1440,4
1901,5689,Terrasappartement (Bouwnr. 11),627500.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-11/43926962/,https://cloud.funda.nl/valentina_media/211/242/947.png?options=width=1440,4
3115,5947,Stolwijkstraat 5-1,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-stolwijkstraat-5-1/43366841/,https://cloud.funda.nl/valentina_media/225/283/789.jpg?options=width=1440,4
1896,5688,Herengracht 257,5995000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-herengracht-257/43044808/,https://cloud.funda.nl/valentina_media/216/378/566.jpg?options=width=1440,4
3120,5948,Nieuwe Osdorpergracht 564,599000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nieuwe-osdorpergracht-564/89725888/,https://cloud.funda.nl/valentina_media/225/483/730.jpg?options=width=1440,4
1891,5687,Van Walbeeckstraat 32-1,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-walbeeckstraat-32-1/43312229/,https://cloud.funda.nl/valentina_media/227/467/957.jpg?options=width=1440,4
365,5374,Oranje Zwartstraat 65,545000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oranje-zwartstraat-65/43992834/,https://cloud.funda.nl/valentina_media/209/116/078.jpg?options=width=1440,4
3125,5949,Spadinalaan 401,480000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spadinalaan-401/43360146/,https://cloud.funda.nl/valentina_media/225/441/166.jpg?options=width=1440,4
1886,5686,Leksmondhof 179,330000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leksmondhof-179/43028492/,https://cloud.funda.nl/valentina_media/215/126/811.jpg?options=width=1440,4
3130,5950,Pienemanstraat 44,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-pienemanstraat-44/43370689/,https://cloud.funda.nl/valentina_media/225/803/170.jpg?options=width=1440,4
1881,5685,Sloterkade 138-C,649000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-sloterkade-138-c/89493953/,https://cloud.funda.nl/valentina_media/215/976/461.jpg?options=width=1440,4
3135,5951,Rondeel 112,600000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rondeel-112/43373720/,https://cloud.funda.nl/valentina_media/225/925/084.jpg?options=width=1440,4
1876,5684,Turnerstraat 11-1,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-turnerstraat-11-1/43318365/,https://cloud.funda.nl/valentina_media/227/311/538.jpg?options=width=1440,4
4760,6253,Oranje-Vrijstaatkade 65,1250000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oranje-vrijstaatkade-65/89761280/,https://cloud.funda.nl/valentina_media/226/858/630.jpg?options=width=1440,4
3140,5952,Hofgeest 90-B,345000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hofgeest-90-b/89732566/,https://cloud.funda.nl/valentina_media/225/739/434.jpg?options=width=1440,4
1871,5683,Helena Kuipers-Rietberghof 34,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-helena-kuipers-rietberghof-34/89699163/,https://cloud.funda.nl/valentina_media/224/107/572.jpg?options=width=1440,4
3145,5953,Jennerstraat 16-H,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jennerstraat-16-h/43377001/,https://cloud.funda.nl/valentina_media/225/700/427.jpg?options=width=1440,4
1866,5682,Jan Haringstraat 9-H,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-haringstraat-9-h/43999304/,https://cloud.funda.nl/valentina_media/208/998/302.jpg?options=width=1440,4
3150,5954,Oostelijke Handelskade 1097,485000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oostelijke-handelskade-1097/43378123/,https://cloud.funda.nl/valentina_media/225/748/177.jpg?options=width=1440,4
1861,5681,Elizabeth Anscombestraat 261,620000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-elizabeth-anscombestraat-261/43084764/,https://cloud.funda.nl/valentina_media/213/347/876.jpg?options=width=1440,4
354,5371,Appartement (Bouwnr. 41),710000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnr-41/43992881/,https://cloud.funda.nl/valentina_media/209/114/968.jpg?options=width=1440,4
3155,5955,Roetersstraat 10-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-roetersstraat-10-2/43370470/,https://cloud.funda.nl/valentina_media/225/795/376.jpg?options=width=1440,4
1856,5680,Overtoom 467-B,337500.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-467-b/43398609/,https://cloud.funda.nl/valentina_media/226/497/083.jpg?options=width=1440,4
3160,5956,Wilhelminastraat 36-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wilhelminastraat-36-2/43376313/,https://cloud.funda.nl/valentina_media/225/673/476.jpg?options=width=1440,4
1851,5679,Overtoom 467-D,337500.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-467-d/43398600/,https://cloud.funda.nl/valentina_media/226/497/093.jpg?options=width=1440,4
3165,5957,Van Ostadestraat 350-2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-350-2/89732526/,https://cloud.funda.nl/valentina_media/225/737/882.jpg?options=width=1440,4
1846,5678,Overtoom 467-E,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-467-e/43398602/,https://cloud.funda.nl/valentina_media/226/497/186.jpg?options=width=1440,4
4766,6254,Derde Kostverlorenkade 28-1,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-derde-kostverlorenkade-28-1/43309713/,https://cloud.funda.nl/valentina_media/226/942/747.jpg?options=width=1440,4
3170,5958,Van Ostadestraat 3-H,1500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-3-h/43371172/,https://cloud.funda.nl/valentina_media/225/858/991.jpg?options=width=1440,4
1841,5677,Overtoom 463-E,318000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-463-e/43398608/,https://cloud.funda.nl/valentina_media/226/497/064.jpg?options=width=1440,4
3175,5959,Nico Snijdersstraat 23,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-nico-snijdersstraat-23/43374146/,https://cloud.funda.nl/valentina_media/225/980/745.jpg?options=width=1440,4
1836,5676,Kleiburg 639,360000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kleiburg-639/89750173/,https://cloud.funda.nl/valentina_media/227/248/330.jpg?options=width=1440,4
3180,5960,Laing's Nekstraat 18-K,829000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-laing-s-nekstraat-18-k/43373950/,https://cloud.funda.nl/valentina_media/225/935/153.jpg?options=width=1440,4
1831,5675,Schierstins 6,435000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-schierstins-6/89747072/,https://cloud.funda.nl/valentina_media/226/302/889.jpg?options=width=1440,4
344,5368,Oranje Zwartstraat 25,690000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oranje-zwartstraat-25/43992884/,https://cloud.funda.nl/valentina_media/209/114/494.jpg?options=width=1440,4
3185,5961,Aaf Bouberstraat 62,310000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-aaf-bouberstraat-62/43374633/,https://cloud.funda.nl/valentina_media/225/959/940.jpg?options=width=1440,4
1826,5674,Ceintuurbaan 430-1,485000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ceintuurbaan-430-1/43384771/,https://cloud.funda.nl/valentina_media/226/349/287.jpg?options=width=1440,4
3190,5962,President Kennedylaan 272-2,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-president-kennedylaan-272-2/43373331/,https://cloud.funda.nl/valentina_media/225/948/503.jpg?options=width=1440,4
1821,5673,Nassaukade 147-H,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nassaukade-147-h/89758521/,https://cloud.funda.nl/valentina_media/226/745/390.jpg?options=width=1440,4
3195,5963,Fritz Dietrich Kahlenbergstraat 7-A,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-fritz-dietrich-kahlenbergstraat-7-a/43378478/,https://cloud.funda.nl/valentina_media/225/715/203.jpg?options=width=1440,4
1816,5672,Overtoom 467-C,320000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-467-c/43398601/,https://cloud.funda.nl/valentina_media/226/497/157.jpg?options=width=1440,4
3200,5964,Orteliusstraat 32-H,735000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-orteliusstraat-32-h/43379392/,https://cloud.funda.nl/valentina_media/225/791/756.jpg?options=width=1440,4
1811,5671,Admiraal De Ruijterweg 47-2,675000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-admiraal-de-ruijterweg-47-2/43385382/,https://cloud.funda.nl/valentina_media/226/019/568.jpg?options=width=1440,4
4772,6255,Van Oldenbarneveldtstraat 64-3,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-oldenbarneveldtstraat-64-3/43301517/,https://cloud.funda.nl/valentina_media/227/017/758.jpg?options=width=1440,4
3205,5965,Mauritsstraat 6,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-mauritsstraat-6/43388181/,https://cloud.funda.nl/valentina_media/226/134/527.jpg?options=width=1440,4
1806,5670,Nieuwe Prinsengracht 20-H,850000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nieuwe-prinsengracht-20-h/43398591/,https://cloud.funda.nl/valentina_media/226/492/699.jpg?options=width=1440,4
3210,5967,Mesdagstraat 43-1,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-mesdagstraat-43-1/43374630/,https://cloud.funda.nl/valentina_media/225/960/162.jpg?options=width=1440,4
1801,5669,Dever 26,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-dever-26/43399071/,https://cloud.funda.nl/valentina_media/226/552/171.jpg?options=width=1440,4
3215,5968,Lauriergracht 121-1,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-lauriergracht-121-1/43380190/,https://cloud.funda.nl/valentina_media/226/212/336.jpg?options=width=1440,4
1796,5668,Gustav Mahlerlaan 25-M,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-gustav-mahlerlaan-25-m/89751536/,https://cloud.funda.nl/valentina_media/226/468/788.jpg?options=width=1440,4
338,5366,Meerluststraat 51,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-meerluststraat-51/43992741/,https://cloud.funda.nl/valentina_media/209/114/477.jpg?options=width=1440,4
3220,5969,Cabralstraat 24-1,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cabralstraat-24-1/89745242/,https://cloud.funda.nl/valentina_media/226/231/491.jpg?options=width=1440,4
1791,5667,Overtoom 463-C,323000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-overtoom-463-c/43398544/,https://cloud.funda.nl/valentina_media/226/494/368.jpg?options=width=1440,4
5057,6308,Adelaarsweg 25,795000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-adelaarsweg-25/89677354/,https://cloud.funda.nl/valentina_media/223/663/213.png?options=width=1440,4
3225,5970,Neerkanne 44,1000000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-neerkanne-44/43388118/,https://cloud.funda.nl/valentina_media/226/135/631.jpg?options=width=1440,4
1786,5666,Dostojevskisingel 139,290000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-dostojevskisingel-139/43386164/,https://cloud.funda.nl/valentina_media/226/048/651.jpg?options=width=1440,4
3230,5971,Legmeerstraat 66-2,950000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-legmeerstraat-66-2/43381326/,https://cloud.funda.nl/valentina_media/226/260/097.jpg?options=width=1440,4
1781,5665,Churchill-laan 123-3,950000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-churchill-laan-123-3/43371752/,https://cloud.funda.nl/valentina_media/225/848/314.jpg?options=width=1440,4
4778,6256,Zeilstraat 6-3,735000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zeilstraat-6-3/43309074/,https://cloud.funda.nl/valentina_media/226/953/969.jpg?options=width=1440,4
3235,5972,Blankenstraat 276,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-blankenstraat-276/43389628/,https://cloud.funda.nl/valentina_media/226/159/521.jpg?options=width=1440,4
1776,5664,Bos en Lommerweg 281-1,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bos-en-lommerweg-281-1/43371534/,https://cloud.funda.nl/valentina_media/225/839/426.jpg?options=width=1440,4
3240,5973,H. Cleyndertweg 699,275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-h-cleyndertweg-699/43383703/,https://cloud.funda.nl/valentina_media/226/313/063.jpg?options=width=1440,4
1771,5663,Uiterwaardenstraat 366,899000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-uiterwaardenstraat-366/43364873/,https://cloud.funda.nl/valentina_media/225/579/060.jpg?options=width=1440,4
3245,5974,Tweede Jan Steenstraat 56-1,575000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tweede-jan-steenstraat-56-1/89743981/,https://cloud.funda.nl/valentina_media/226/185/184.jpg?options=width=1440,4
1766,5662,Peursumstraat 96,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-peursumstraat-96/89720069/,https://cloud.funda.nl/valentina_media/225/871/424.jpg?options=width=1440,4
328,5362,De Oosterlingen (bouwnummer 6.13),1890000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-oosterlingen-bouwnummer-613/43513305/,https://cloud.funda.nl/valentina_media/191/674/318.jpg?options=width=1440,4
3250,5975,Kleine Wittenburgerstraat 2-H,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kleine-wittenburgerstraat-2-h/89745505/,https://cloud.funda.nl/valentina_media/226/242/041.jpg?options=width=1440,4
1761,5661,Kerkstraat 322-E,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kerkstraat-322-e/43247515/,https://cloud.funda.nl/valentina_media/224/550/959.jpg?options=width=1440,4
3255,5976,Spinaker 77,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spinaker-77/43389697/,https://cloud.funda.nl/valentina_media/226/157/905.jpg?options=width=1440,4
1756,5660,Javaplein 8-F,825000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-javaplein-8-f/43372931/,https://cloud.funda.nl/valentina_media/225/894/281.jpg?options=width=1440,4
3260,5977,Poeldijkstraat 311,740000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-poeldijkstraat-311/43382959/,https://cloud.funda.nl/valentina_media/226/286/287.jpg?options=width=1440,4
1751,5659,Keizersgracht 735-3,1050000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-keizersgracht-735-3/43358861/,https://cloud.funda.nl/valentina_media/224/977/410.jpg?options=width=1440,4
4784,6257,Lumièrestraat 50,885000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-lumierestraat-50/43301918/,https://cloud.funda.nl/valentina_media/227/028/769.jpg?options=width=1440,4
3265,5978,Rustenburgerstraat 129-1,480000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rustenburgerstraat-129-1/89747689/,https://cloud.funda.nl/valentina_media/226/326/086.jpg?options=width=1440,4
1746,5657,Keizersgracht 87-H,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-keizersgracht-87-h/43366776/,https://cloud.funda.nl/valentina_media/225/277/218.jpg?options=width=1440,4
3270,5979,Camperstraat 3-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-camperstraat-3-2/43388889/,https://cloud.funda.nl/valentina_media/226/122/839.jpg?options=width=1440,4
1741,5656,Hogewerf 62,725000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hogewerf-62/43359866/,https://cloud.funda.nl/valentina_media/225/014/660.jpg?options=width=1440,4
3275,5980,Van Gentstraat 27-H,415000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-gentstraat-27-h/89753820/,https://cloud.funda.nl/valentina_media/226/560/620.jpg?options=width=1440,4
1736,5655,Rijnstraat 12-1,625000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rijnstraat-12-1/89739708/,https://cloud.funda.nl/valentina_media/225/626/797.jpg?options=width=1440,4
313,5357,Rood-Wit A.-straat 4,530000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rood-wit-a-straat-4/43992701/,https://cloud.funda.nl/valentina_media/209/113/052.jpg?options=width=1440,4
3280,5981,Tip Maruggstraat 12,635000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tip-maruggstraat-12/89754646/,https://cloud.funda.nl/valentina_media/226/592/000.jpg?options=width=1440,4
1731,5654,Montelbaanstraat 9-2,449000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-montelbaanstraat-9-2/43356882/,https://cloud.funda.nl/valentina_media/224/906/699.jpg?options=width=1440,4
3285,5982,Jan Peppinkstraat 14,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-jan-peppinkstraat-14/43384917/,https://cloud.funda.nl/valentina_media/226/359/185.jpg?options=width=1440,4
1726,5653,Grubbehoeve 932,295000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-grubbehoeve-932/89604850/,https://cloud.funda.nl/valentina_media/224/689/462.jpg?options=width=1440,4
3290,5983,Ceintuurbaan 37-2,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ceintuurbaan-37-2/43384532/,https://cloud.funda.nl/valentina_media/226/343/444.jpg?options=width=1440,4
1721,5652,Weteringschans 84-1,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-weteringschans-84-1/43234369/,https://cloud.funda.nl/valentina_media/224/466/314.jpg?options=width=1440,4
4790,6258,Pieter Vlamingstraat 28-H,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-pieter-vlamingstraat-28-h/43308869/,https://cloud.funda.nl/valentina_media/226/904/601.jpg?options=width=1440,4
3295,5984,Tussen Meer 234,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tussen-meer-234/89759112/,https://cloud.funda.nl/valentina_media/226/380/532.jpg?options=width=1440,4
1716,5651,Soesterberghof 49,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-soesterberghof-49/89689435/,https://cloud.funda.nl/valentina_media/223/736/836.jpg?options=width=1440,4
3300,5985,Liendenhof 307,410000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-liendenhof-307/43396619/,https://cloud.funda.nl/valentina_media/226/420/007.jpg?options=width=1440,4
1711,5650,Keizersgracht 245-A,975000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-keizersgracht-245-a/43204489/,https://cloud.funda.nl/valentina_media/223/317/157.jpg?options=width=1440,4
3305,5986,KNSM-laan 701,765000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-knsm-laan-701/43398417/,https://cloud.funda.nl/valentina_media/226/489/718.jpg?options=width=1440,4
1706,5649,Haarlemmermeerstraat 159-H,1225000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-haarlemmermeerstraat-159-h/89623874/,https://cloud.funda.nl/valentina_media/221/568/187.jpg?options=width=1440,4
308,5356,Onderdijkhof 32,420000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-onderdijkhof-32/43363162/,https://cloud.funda.nl/valentina_media/225/554/720.jpg?options=width=1440,4
3310,5987,Jacob van Lennepkade 263-2,990000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-van-lennepkade-263-2/43390048/,https://cloud.funda.nl/valentina_media/226/593/435.jpg?options=width=1440,4
1701,5648,Kanaalstraat 102-F,549000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kanaalstraat-102-f/43227399/,https://cloud.funda.nl/valentina_media/223/828/463.jpg?options=width=1440,4
40,5272,Westlandgracht 195-3,865000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-westlandgracht-195-3/43338636/,https://cloud.funda.nl/valentina_media/228/077/440.jpg?options=width=1440,4
3315,5988,Merckenburg 30,445000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-merckenburg-30/89752303/,https://cloud.funda.nl/valentina_media/226/499/777.jpg?options=width=1440,4
1696,5647,Westerstraat 1-2,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-westerstraat-1-2/43209047/,https://cloud.funda.nl/valentina_media/223/157/017.jpg?options=width=1440,4
3320,5989,Lambert Rimastraat 58,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-lambert-rimastraat-58/89753975/,https://cloud.funda.nl/valentina_media/226/567/329.jpg?options=width=1440,4
1691,5646,Lange Leidsedwarsstraat 9-C,839000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-lange-leidsedwarsstraat-9-c/43255063/,https://cloud.funda.nl/valentina_media/220/947/379.jpg?options=width=1440,4
4796,6259,Blauwvoetstraat 7,595000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-blauwvoetstraat-7/43301433/,https://cloud.funda.nl/valentina_media/227/014/826.jpg?options=width=1440,4
3325,5990,Cornelis Anthoniszstraat 77-2,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cornelis-anthoniszstraat-77-2/43399920/,https://cloud.funda.nl/valentina_media/226/550/109.jpg?options=width=1440,4
1686,5645,Hoogoord 10,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hoogoord-10/43234120/,https://cloud.funda.nl/valentina_media/224/461/938.jpg?options=width=1440,4
3330,5991,Govert Flinckstraat 281-H,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-govert-flinckstraat-281-h/43395249/,https://cloud.funda.nl/valentina_media/226/406/681.jpg?options=width=1440,4
1681,5644,Gouden Leeuw 1019,385000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-gouden-leeuw-1019/43225751/,https://cloud.funda.nl/valentina_media/223/735/744.jpg?options=width=1440,4
3335,5992,Linnaeusstraat 13-3,590000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-linnaeusstraat-13-3/43384154/,https://cloud.funda.nl/valentina_media/226/369/178.jpg?options=width=1440,4
